ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,Spend,Duration of Ad,Impressions
b4dc0317bfeb4992f6c14fca2de5d72a7ef4d71f64d77424e76820e86daa77d7,https://www.snap.com/political-ads/asset/819a677e1209b1f8d5a33dbbfd4bf09286546a27742a03e8ed5f878ddb10a790?mediaType=png,GBP,60,30868,15-Feb-2021,28-Feb-2021,60,13,30868
9e0ea2b48d67c5da643503e9c2965f1a12d1f5552df084d442b4f37d3bd4c939,https://www.snap.com/political-ads/asset/7a10be56468fcd7264e602550e39b8dfd6ece5c9cbef93c7f3df78306db1685d?mediaType=png,USD,59,4470,21-Jan-2021,2-Mar-2021,59,40,4470
88ffb699747af09f4e01cdb4ed4ee462691650853380da5ff9dac043aafad3e9,https://www.snap.com/political-ads/asset/4fa80b0f64bc2d799fed20980f8f0ed333c0c091254afb8aab0e303fdcfafc64?mediaType=mp4,AUD,59,7206,25-Jan-2021,9-Feb-2021,59,15,7206
bd589b042b07e44dcbf4b8f0e06816beea7ac8453b1180dc655b45752d122958,https://www.snap.com/political-ads/asset/b94d28ef6ca16633b4f46c7ee87cde56f7422dd01442412cb123922e4d8df43a?mediaType=png,USD,59,9034,26-Feb-2021,17-Mar-2021,59,19,9034
75cbe77ff358810a99c3abef9c3347bb60d6e8d589962e4708a12f9a96dda204,https://www.snap.com/political-ads/asset/70553a530e975d7bdba79768e40ef387cb2aadb4150fe4ddfed58111b0b24828?mediaType=png,USD,58,8203,22-Jan-2021,2-Mar-2021,58,39,8203
92b3d1e4a7f69b0bfe0c6136180bbf2e00a7065d293005b496221f2338c0931f,https://www.snap.com/political-ads/asset/6eefdf95cdd01bbe773c8b8dd4b502462060c1c5bb3c1b773ea9446cbd94fbef?mediaType=png,USD,58,4542,4-Jan-2021,2-Mar-2021,58,57,4542
39a2ef57ab9a2b532dbb490431f659d5021c6fbdbd4ff343809c715fbba8e8a6,https://www.snap.com/political-ads/asset/70553a530e975d7bdba79768e40ef387cb2aadb4150fe4ddfed58111b0b24828?mediaType=png,USD,58,5759,22-Jan-2021,2-Mar-2021,58,39,5759
852f4f16c5e54879b0a075e9239a641d65c11a21d477d8dafae8817c19b1f8c3,https://www.snap.com/political-ads/asset/6a48814d92ff30fbb726723480d992dcb7017abaec39fc9969369127be981ec8?mediaType=png,USD,58,7423,19-Jan-2021,2-Mar-2021,58,42,7423
de00d65364108e507f42d62261edfd1d0d363adf791b205289c56a56000d2596,https://www.snap.com/political-ads/asset/dd3222ecc2ec871d1eb97bc22ea6a8e9e658803c3de8a4a208effccdb683653d?mediaType=mp4,USD,58,18881,16-Dec-2020,2-Mar-2021,58,76,18881
ea6bc4d0e76729af8a18cd1821b3c7ec7c46cbf999150d92fd225fbf04c30752,https://www.snap.com/political-ads/asset/8ae1d54886ae8bf2c1c5e08405ce4908c4376cb7f92736ae91a8bb7fe0c13de2?mediaType=png,USD,57,4409,21-Jan-2021,2-Mar-2021,57,40,4409
2f5984c155c65821cabd7458097cf6671e19afe5a7478b0478da956e0f50d04e,https://www.snap.com/political-ads/asset/56313e6d2a8a3eb1d98374ea7d9d38b3d3045fc60cd77be2ea931e360e8f6561?mediaType=png,USD,57,4011,13-Jan-2021,2-Mar-2021,57,48,4011
8aed34d21ed2059c516f6230d1f23f4fa7090b57188575ee91e30974ab025fbf,https://www.snap.com/political-ads/asset/037f3b61a3b582f8cbd99c4232a785e55359d32b8fd6a13a3e0123e12b3e386e?mediaType=png,USD,57,10114,19-Jan-2021,2-Mar-2021,57,42,10114
2d1179b478add590b98f82a1777f6b706354466b791b0a3e1c7f3b4ed9d18fc7,https://www.snap.com/political-ads/asset/13aa1f9330b20d63a869718b51d86380ca4f1da6e2723598a706792cad4cc53a?mediaType=png,USD,57,6821,26-Feb-2021,17-Mar-2021,57,19,6821
d86103ccd8456195eafc8407080282e80232f77efcc2b29fd1d2a7f5a9b13442,https://www.snap.com/political-ads/asset/6a48814d92ff30fbb726723480d992dcb7017abaec39fc9969369127be981ec8?mediaType=png,USD,57,8189,22-Jan-2021,2-Mar-2021,57,39,8189
732be51eb5e93a4071a0ce3759f5039fcf44566347f71d96ef0bc704572a2bd0,https://www.snap.com/political-ads/asset/4fa80b0f64bc2d799fed20980f8f0ed333c0c091254afb8aab0e303fdcfafc64?mediaType=mp4,AUD,56,9412,25-Jan-2021,9-Feb-2021,56,15,9412
0e36c5c06149c0c442ea7287121407d73584c3978468ec687a95e7b293fa73b4,https://www.snap.com/political-ads/asset/76f52cb145348a10e2dcc98d9aff350c2c6d7cf4a7aca9673e6c3200fa8aba19?mediaType=png,USD,55,7933,26-Feb-2021,17-Mar-2021,55,19,7933
0ead38ab076726f8db75cab8d3a875547d481cb733f5f252505c9f6fa59ba4c0,https://www.snap.com/political-ads/asset/6a48814d92ff30fbb726723480d992dcb7017abaec39fc9969369127be981ec8?mediaType=png,USD,55,7943,22-Jan-2021,2-Mar-2021,55,39,7943
aedf2c324a41ac0095d076b3ed6179bca156d95edec2a421b6168f7ad6debf11,https://www.snap.com/political-ads/asset/451701afd3d3320c3c910a8bcb95bb13865f75abccb5dd9e9de693861469c225?mediaType=png,USD,54,9305,26-Feb-2021,17-Mar-2021,54,19,9305
aeac41a88e6f5210ab099d48bdd40f0e6da6fb84bf0d25d850811abe39e38ab7,https://www.snap.com/political-ads/asset/7a10be56468fcd7264e602550e39b8dfd6ece5c9cbef93c7f3df78306db1685d?mediaType=png,USD,54,3986,21-Jan-2021,2-Mar-2021,54,40,3986
65a5411cd4f10fcf1b5fd2cd6b04ba10478cfb1988f5628eff2ed0880ada4da5,https://www.snap.com/political-ads/asset/d81a7715bff71e86da21b86ba745ae905b9e16f2765698d4ca2396b8f01f96f2?mediaType=png,USD,54,3451,21-Jan-2021,2-Mar-2021,54,40,3451
6cb93c22ab357f9e4e7589353384236e1517500638202435e5dfe81e1908ae9f,https://www.snap.com/political-ads/asset/3ad50e2f4850087febe790178967399e80420a716867442c8c418affc7c6c002?mediaType=png,USD,54,6232,4-Jan-2021,2-Mar-2021,54,57,6232
0504c6a5e56c07609f27bcbb8253003e49bafab350372c150923858eae371571,https://www.snap.com/political-ads/asset/451701afd3d3320c3c910a8bcb95bb13865f75abccb5dd9e9de693861469c225?mediaType=png,USD,54,6798,26-Feb-2021,17-Mar-2021,54,19,6798
b66c1c764c98b80236024704ddb257ebdd863309c3f2dd1a5116ecfcdf3ed96c,https://www.snap.com/political-ads/asset/b94d28ef6ca16633b4f46c7ee87cde56f7422dd01442412cb123922e4d8df43a?mediaType=png,USD,53,6425,26-Feb-2021,17-Mar-2021,53,19,6425
8f26b1aa75adbf2edde64a7dc6f1cf746ff64367485a985b34169c427789ff60,https://www.snap.com/political-ads/asset/69d34aed517a704dfb0766ef08601bd4923e5f076d4f25818ea8a6b7a62ed019?mediaType=png,USD,53,4522,28-Jan-2021,2-Mar-2021,53,33,4522
3d0e416f91df6ab3e41d3e410c20f52e7b99c57ef162ca5789e9895e97f01238,https://www.snap.com/political-ads/asset/015bbb5508791984c1f0d71863f78ce54b362ba4d45458497b11c40a000c068a?mediaType=png,USD,53,5369,26-Feb-2021,1-May-2021,53,64,5369
4ebc3fd22ccd964c6317da2b6f378662b3bd351dc40ca70b4a4d686453b1470e,https://www.snap.com/political-ads/asset/2a2a07714dca6797b5d11f04dcd6d1945c204d37f56986ae5bfd4362d4168425?mediaType=png,USD,53,3916,22-Jan-2021,2-Mar-2021,53,39,3916
12ce0463d6bdfc893eec3e27fb865ee2fa8e5ef3f6dc1700681d02028911314c,https://www.snap.com/political-ads/asset/bc4d17c9f787340a6c8131a1102aa22d73c6e7f42d954f6188cf8b8246660b38?mediaType=png,USD,51,7274,22-Jan-2021,2-Mar-2021,51,39,7274
b277cbe6888cc41a1c0bfdb5c8e3128385bc4e56b57152fceec9dc4c180bea73,https://www.snap.com/political-ads/asset/6a48814d92ff30fbb726723480d992dcb7017abaec39fc9969369127be981ec8?mediaType=png,USD,51,6960,22-Jan-2021,2-Mar-2021,51,39,6960
f7bf9fe48a5f6ecfbd22177645e52b0672f588d609b79e1038610d15deee3d13,https://www.snap.com/political-ads/asset/70553a530e975d7bdba79768e40ef387cb2aadb4150fe4ddfed58111b0b24828?mediaType=png,USD,51,6979,22-Jan-2021,2-Mar-2021,51,39,6979
cf7b073b1d8fd1414a459fea761e0800a2a854d48f72f768031b9fbc5bd3126f,https://www.snap.com/political-ads/asset/d9d0d5cb9957593f2ba5f584e28462c80d4756a21d9e7d02b111d3ad51d26f7d?mediaType=mp4,EUR,50,51288,15-Feb-2021,21-Feb-2021,50,6,51288
9767f1c68cf5fb85556036a270f303bdfa6148ca5b59387372d526104d000c6a,https://www.snap.com/political-ads/asset/8a8734082e8f6a888b74d3b52e367f70a56eaa91715c81f4a843f7cd8735d3bb?mediaType=mp4,USD,50,15826,22-Feb-2021,28-Feb-2021,50,6,15826
c3d75e8ccead23dd4c6542380e67676c67dc04fee707eb0349a98d5a1f5e8887,https://www.snap.com/political-ads/asset/2a2a07714dca6797b5d11f04dcd6d1945c204d37f56986ae5bfd4362d4168425?mediaType=png,USD,50,3994,28-Jan-2021,2-Mar-2021,50,33,3994
7b27b517d49af21e46fa26a8dc8cc60757af4ec9fd296584478878a19b7a8d0e,https://www.snap.com/political-ads/asset/9306f0d99031a09d821c89331ebb92c0dc142acdd681213d714c5723e09189d4?mediaType=png,GBP,50,24648,1-Feb-2021,14-Feb-2021,50,13,24648
ef52f1bbb363530265b27e94315fb60da9e3c20e7b6ca591a5218fcb514fd3c1,https://www.snap.com/political-ads/asset/ab980bd4f47e07a02c6c5a9c81baa110b7aa945ce7244f74daa6399eb8da6eb7?mediaType=png,USD,49,4631,28-Jan-2021,2-Mar-2021,49,33,4631
ca49b0b975415ea4ee0e96c69323776f2cd87fc2eb89468ba3b1f709dc584f60,https://www.snap.com/political-ads/asset/88a01a7cef38a4ad57a4f3304b948b6a2979fc8e589af6f73ae17903fd4b8c28?mediaType=jpeg,USD,49,8572,29-Jan-2021,3-Mar-2021,49,33,8572
59c26e2c731499bc9784c1b140b5e01f24907c4e4622b23f0b1c8cac15ed6ec8,https://www.snap.com/political-ads/asset/ed82642a7575fc21a38f1fb3775fe5010632b4e45c11d1aeac452aee571cd8b4?mediaType=mp4,USD,49,16640,22-Feb-2021,28-Feb-2021,49,6,16640
d65ca3004f88a4fe7fa803c293166f5222fb034b2477eeb377357b0ab38f5e88,https://www.snap.com/political-ads/asset/6a48814d92ff30fbb726723480d992dcb7017abaec39fc9969369127be981ec8?mediaType=png,USD,48,6977,19-Jan-2021,2-Mar-2021,48,42,6977
b4066ce55cd0f52cdb3eb2f9be61ed4d6e6c26d47f7d2bf64b80986a8c185380,https://www.snap.com/political-ads/asset/aa8dc43bae53ae415b12358c8adb9b4e34e5e5a8dd5609c34bf1db8ec6841dfe?mediaType=mp4,USD,48,19773,4-Jan-2021,6-Jan-2021,48,2,19773
92167dc3dde41564c759e5579c0e549f4bf337363b5f6b8e63c3f5ebd3688051,https://www.snap.com/political-ads/asset/bc4d17c9f787340a6c8131a1102aa22d73c6e7f42d954f6188cf8b8246660b38?mediaType=png,USD,48,4442,22-Jan-2021,2-Mar-2021,48,39,4442
eb563cf302edaa5cd8cf033bda32bcdb6683a5cf5ba06ed3ea02dede2212d61d,https://www.snap.com/political-ads/asset/f6beb86e1bf64de629d6f66d2c8746d3ce16807d35ae421628905e14dae0c1f2?mediaType=png,USD,48,6596,19-Jan-2021,2-Mar-2021,48,42,6596
8bea8d2a48c9feb0081545389719323fa967a7251f814d44b6a3928916ef8638,https://www.snap.com/political-ads/asset/11f1ba4e9f22e4ed660e49cc421621416292949513b2589623fe2026dda3efd7?mediaType=mp4,USD,47,6213,8-Feb-2021,16-Mar-2021,47,36,6213
a30444006122ed4063ece23dab856efd60694169b13575ed5cd488df023a3428,https://www.snap.com/political-ads/asset/eec6bf120503e1c3d215a40b70c6c435b492947a76b40144b14efaab5218cb7f?mediaType=png,USD,47,2936,21-Jan-2021,2-Mar-2021,47,40,2936
69cdd878de3fe6af8b02bc3d47b271c0000b92642368eb8f83a771c41f1ff388,https://www.snap.com/political-ads/asset/56313e6d2a8a3eb1d98374ea7d9d38b3d3045fc60cd77be2ea931e360e8f6561?mediaType=png,USD,47,3547,28-Jan-2021,2-Mar-2021,47,33,3547
68ea249cb786dbb9585fc9ee2e2538efc4122c6f9094090b44dd5540be254a86,https://www.snap.com/political-ads/asset/6a48814d92ff30fbb726723480d992dcb7017abaec39fc9969369127be981ec8?mediaType=png,USD,46,6220,22-Jan-2021,2-Mar-2021,46,39,6220
eabeea06ec6ee5cbfdcde5b5505b4b22dfbd47beb25ec574f610256191a4c94f,https://www.snap.com/political-ads/asset/6a48814d92ff30fbb726723480d992dcb7017abaec39fc9969369127be981ec8?mediaType=png,USD,46,4368,19-Jan-2021,2-Mar-2021,46,42,4368
a4fb661c017a87495a48326314a80f907412e0c50c9ce995cb23940fefb78be5,https://www.snap.com/political-ads/asset/70553a530e975d7bdba79768e40ef387cb2aadb4150fe4ddfed58111b0b24828?mediaType=png,USD,46,6152,22-Jan-2021,2-Mar-2021,46,39,6152
eb8a8c30c5f4bfb11a7da8edd670b63b194a6a20292c371e9b6e9e990640bfb3,https://www.snap.com/political-ads/asset/037f3b61a3b582f8cbd99c4232a785e55359d32b8fd6a13a3e0123e12b3e386e?mediaType=png,USD,46,6561,22-Jan-2021,2-Mar-2021,46,39,6561
c51766750ed7f825e4f3abe35aa0b138afa1c319c7bd526c81ea201acafb0be6,https://www.snap.com/political-ads/asset/f816e127154e9fc3a2af731e057325ce7f0094b568486694383bec9c4859ae77?mediaType=png,USD,46,3387,21-Jan-2021,2-Mar-2021,46,40,3387
db0471ea5d8cd617cbef022678a8f90dd114d3c9d908752952185027028c9d7a,https://www.snap.com/political-ads/asset/f6beb86e1bf64de629d6f66d2c8746d3ce16807d35ae421628905e14dae0c1f2?mediaType=png,USD,45,4528,22-Jan-2021,2-Mar-2021,45,39,4528
d76a0f5e0aa62dcf838f352fa4287cc834da4d8dab93ae004be979e06ad39199,https://www.snap.com/political-ads/asset/c28aadc2601e3b8b907d78d7843e44688c71335a923f9144a6f17e68f9e32f96?mediaType=png,USD,45,5305,26-Feb-2021,17-Mar-2021,45,19,5305
3822d987e94dc4df79fd65dbf17fc3f81ae47437e727f94426dccc084acd32cc,https://www.snap.com/political-ads/asset/1f50a04e236e9570f66db1de3cf303129552451dd3922aa7c70200f587933979?mediaType=png,USD,44,6959,28-Jan-2021,2-Mar-2021,44,33,6959
342d569906c15a91effe6ecab84b8a66c603f899fc262cbab26e2c7305d2c66d,https://www.snap.com/political-ads/asset/6a48814d92ff30fbb726723480d992dcb7017abaec39fc9969369127be981ec8?mediaType=png,USD,44,3697,22-Jan-2021,2-Mar-2021,44,39,3697
2fe9127c62d1df03e2c1ede483ca4c33ae35c498016ba721e9348c3cc92fb375,https://www.snap.com/political-ads/asset/be5a81e9e04d108ad23a9bdef300bb06574740e2da6c8ebcb11637aeb38c4d39?mediaType=mp4,USD,44,4198,9-Feb-2021,14-Feb-2021,44,5,4198
5b02bb29a7004f0507d1e21e7c650f077f9275f29ea44d6c3f0fb392b3e77dfc,https://www.snap.com/political-ads/asset/11f1ba4e9f22e4ed660e49cc421621416292949513b2589623fe2026dda3efd7?mediaType=mp4,USD,43,7344,8-Feb-2021,16-Mar-2021,43,36,7344
18688085bb6f1bfff6027d8fd3a26b4199f2df54edb73f35fd5d5d52ea32c651,https://www.snap.com/political-ads/asset/bc4d17c9f787340a6c8131a1102aa22d73c6e7f42d954f6188cf8b8246660b38?mediaType=png,USD,43,5928,22-Jan-2021,2-Mar-2021,43,39,5928
f54d37b617a7bd0d2db3096c4bb7105bc75369762885bb003c888420bc10b64d,https://www.snap.com/political-ads/asset/38b9193f878c9829f8219f051e2d4f91f6c0f7a7985aced0517e807440b9a08d?mediaType=png,USD,43,3737,22-Jan-2021,2-Mar-2021,43,39,3737
53a95be7f9f9bc7d097fe32e310963a794e17975482697f2c930784418d69e15,https://www.snap.com/political-ads/asset/e2b81b416d1992cbe80f9686af8015f03375715cf0ff6836985d313c5eb641c1?mediaType=png,GBP,42,19391,1-Feb-2021,14-Feb-2021,42,13,19391
4771e3064c1c0f236821eed1d7885253e46447f6b794ade998ee7eea9f1b1a03,https://www.snap.com/political-ads/asset/037f3b61a3b582f8cbd99c4232a785e55359d32b8fd6a13a3e0123e12b3e386e?mediaType=png,USD,42,6005,19-Jan-2021,2-Mar-2021,42,42,6005
0ec1b5d2e76184bc5aa9532ec5538f1d38b141e329227cc0b1dd59fa463a251c,https://www.snap.com/political-ads/asset/5852256fa591fb1244720f1d6284b4f57eafbc984c7d095276a37434f01987ea?mediaType=mp4,USD,42,5800,18-Jan-2021,5-Feb-2021,42,18,5800
e0665c9c1fd61856e53c1ec7a89f51915f31be4f400f3fbead8b6f6224c22b18,https://www.snap.com/political-ads/asset/330ba8fa6ee172bd446a644bdd619874a4e13d2d1fe49ccc52bc0a90fd693ce4?mediaType=png,USD,42,3274,28-Jan-2021,2-Mar-2021,42,33,3274
534f52dad23fcd7d7e8f41a66c9a7194ed185548f14a9e9deb6818fcdece313e,https://www.snap.com/political-ads/asset/5b95d5e82713fbe002769743bc67d503b23e209f4d020c2cf62445ce47a7d723?mediaType=png,GBP,41,19764,15-Feb-2021,28-Feb-2021,41,13,19764
d44706824e3c4c48d29d4c531b6d2cd6d4866f0381f3754d0e01d274a5904525,https://www.snap.com/political-ads/asset/70553a530e975d7bdba79768e40ef387cb2aadb4150fe4ddfed58111b0b24828?mediaType=png,USD,41,6135,19-Jan-2021,2-Mar-2021,41,42,6135
628f2b1c7b05daed245ac62426aca37e3b73ba74d6511a8728a4ea575d26e984,https://www.snap.com/political-ads/asset/8a60b4cff675013bfb6e6b3eced6784d19edb534b2d2a702174f398445ee4ed8?mediaType=png,GBP,41,22710,18-Jan-2021,14-Feb-2021,41,27,22710
ff9f24bb8cddfe2ed1d246652e28d50cb7f27532361d5150ac7331ddb1ebf43d,https://www.snap.com/political-ads/asset/e2b81b416d1992cbe80f9686af8015f03375715cf0ff6836985d313c5eb641c1?mediaType=png,GBP,40,17656,1-Feb-2021,14-Feb-2021,40,13,17656
d8fdce02acfad3b15bd3f0f4093efce94727fa013784a9670d1356f6cfeca9cd,https://www.snap.com/political-ads/asset/67cb7be7a597f9b1127f52def6f5b8e67e508523bc3ee74a3c28eb0fa78dc8b8?mediaType=png,GBP,40,22172,15-Feb-2021,28-Feb-2021,40,13,22172
06c4bf92595de5f9baaf534abee0d2dd30631f7dac3c52b6f302b80423653d6d,https://www.snap.com/political-ads/asset/ebe697ac2bcce10275e987fbfb6d9c4a81790e7e33fa012f7d8b588d17b660d3?mediaType=mp4,USD,38,6135,16-Jan-2021,20-Jan-2021,38,4,6135
299f5b63d53375c3153cec362d52ab6c604d2a78bcfa11b99a5c03937453511c,https://www.snap.com/political-ads/asset/06984ec518632a5713cd83fedc8b76b38bac25950fc55bb9b6dbbb28ecce25a7?mediaType=png,USD,38,4019,26-Feb-2021,1-May-2021,38,64,4019
794f781be32c56528f2d60e38322da190174543608b56c1f0978161a82a419f5,https://www.snap.com/political-ads/asset/ae646f5ad2a3528e60b04b312b53a1eee56d7026ebbc3d69b2e99ceba327a3dd?mediaType=png,USD,38,2233,21-Jan-2021,2-Mar-2021,38,40,2233
d036440a89b525dc5f25ed6b7dd82d194cc944da369a5fe99a2095c92302dea0,https://www.snap.com/political-ads/asset/037f3b61a3b582f8cbd99c4232a785e55359d32b8fd6a13a3e0123e12b3e386e?mediaType=png,USD,38,3721,22-Jan-2021,2-Mar-2021,38,39,3721
607f25ec1d92e7b627809d5e814297a62dbd8b5c0c628c8121d7db4a9a26ef6a,https://www.snap.com/political-ads/asset/c593a89eca82e8fc39af17d28bc925fb27136ca97270f17effaa0c069540c15a?mediaType=png,USD,37,3407,28-Jan-2021,2-Mar-2021,37,33,3407
4722a90f1c5c3efe635b1f499720589f3ae00048fe94e37b43a599b25b2e467d,https://www.snap.com/political-ads/asset/015bbb5508791984c1f0d71863f78ce54b362ba4d45458497b11c40a000c068a?mediaType=png,USD,37,5753,26-Feb-2021,1-May-2021,37,64,5753
641b8d33c75b6a4924900c7ffe3befde8dc73a545b004617b4a1c65c99f04e4e,https://www.snap.com/political-ads/asset/a740eaab0d4de87b22f1b78c382602cae71e937f77fe2aa45f8a987527271f34?mediaType=png,USD,37,2926,28-Jan-2021,2-Mar-2021,37,33,2926
efb87d0d6f183cdb5d05c8a1e6906e906f609340124b3524f20e923b451ceb5c,https://www.snap.com/political-ads/asset/70553a530e975d7bdba79768e40ef387cb2aadb4150fe4ddfed58111b0b24828?mediaType=png,USD,37,5184,22-Jan-2021,2-Mar-2021,37,39,5184
6d11956528bbab06c5a758f92821ee02dfb4ab433ac6ef927cb1fcbc07a46273,https://www.snap.com/political-ads/asset/59f33067d5bb0e57bccbd53acb7d05feb2d9b9e92789d566d14e3cbbe7a416c5?mediaType=mp4,USD,36,8208,23-Dec-2020,5-Jan-2021,36,13,8208
7b4417018cdede944ff041a0acb993730d22e252401fa3a9bdb431863a4ceeba,https://www.snap.com/political-ads/asset/b7f8c95316d5b52891f2f4d8438ac0f07bff35dba01faead1b0b0ccd5ec5442d?mediaType=mp4,USD,36,4526,22-Jan-2021,15-Apr-2021,36,83,4526
186bccd1704bf06dd52399372fc2b430451e774c10a1c1dd6de00c33bdb69d3d,https://www.snap.com/political-ads/asset/1f50a04e236e9570f66db1de3cf303129552451dd3922aa7c70200f587933979?mediaType=png,USD,36,2561,21-Jan-2021,2-Mar-2021,36,40,2561
243018252412545a5df9de9f2417afc8d67bc39b9ae58f836e934591caa5fcb1,https://www.snap.com/political-ads/asset/01eae846d1439e6491e589f111de5b87216ad0efbce3e477dcca01fc9b1d1ffd?mediaType=png,USD,36,2670,22-Jan-2021,2-Mar-2021,36,39,2670
a07a1c34284581591891623116cc5b80f348f1ff364d2858403c01e4b1b5f339,https://www.snap.com/political-ads/asset/8a630ac15ac4c1c450549bf7488f4feb111020802d2c6162b75f991bfd2a0516?mediaType=png,USD,36,2105,22-Jan-2021,2-Mar-2021,36,39,2105
935820d85611f5bffa583238846aa49fefa40dadb38c6dbe1ae7aaf2248c6ddc,https://www.snap.com/political-ads/asset/602c186a0309fbb71aefdc85a4083ead994d6e3462379d3123b1cfbe314f6032?mediaType=mp4,GBP,35,36641,26-Jan-2021,25-Feb-2021,35,30,36641
8096425e5ade197ea5ae9977bbd7a51eae1f509dc70c6dc955b7847bb41b32e4,https://www.snap.com/political-ads/asset/f816e127154e9fc3a2af731e057325ce7f0094b568486694383bec9c4859ae77?mediaType=png,USD,35,3018,28-Jan-2021,2-Mar-2021,35,33,3018
38d923ca15c43c814aa6dd3d6ee3d71c6d064302abfd928884c63425248756a4,https://www.snap.com/political-ads/asset/70553a530e975d7bdba79768e40ef387cb2aadb4150fe4ddfed58111b0b24828?mediaType=png,USD,35,10734,26-Jan-2021,2-Mar-2021,35,35,10734
1c2c98dc8cc21b0a48ed70382021110404b997f330e6b11173ccadfd1c58c907,https://www.snap.com/political-ads/asset/bc4d17c9f787340a6c8131a1102aa22d73c6e7f42d954f6188cf8b8246660b38?mediaType=png,USD,35,3619,22-Jan-2021,2-Mar-2021,35,39,3619
219cbb8b47cec33e37dd1a6f063ec4b253861af7533c4e685d9e3080b0436bbe,https://www.snap.com/political-ads/asset/bc4d17c9f787340a6c8131a1102aa22d73c6e7f42d954f6188cf8b8246660b38?mediaType=png,USD,35,10082,26-Jan-2021,2-Mar-2021,35,35,10082
25f6e001a4fa1d5f35b76d8b4429e001b274c93a63a94e2b95521040bb1cc5ef,https://www.snap.com/political-ads/asset/56313e6d2a8a3eb1d98374ea7d9d38b3d3045fc60cd77be2ea931e360e8f6561?mediaType=png,USD,35,3129,28-Jan-2021,2-Mar-2021,35,33,3129
83352092f0443f9e63bd31dfac8c34db44ec01da2f9fb50e8e6c4f27d091a8d4,https://www.snap.com/political-ads/asset/f06299972e6d201183825c9b01683a667408fa382ef91629f509fd398a8f2594?mediaType=mp4,USD,34,6566,8-Feb-2021,16-Mar-2021,34,36,6566
e133f80645721a626ccba55a6cb2dc8100a61f836f116ba158295c36a420c2be,https://www.snap.com/political-ads/asset/83eec2864c38c8a6b2d0c57589d3903ffd6b01b20d044b218276d9edd28d31f2?mediaType=png,USD,34,3090,4-Jan-2021,2-Mar-2021,34,57,3090
34f08c3a7a962e32284dbebe8d00538516e0b9093f2085d8cf2d00552e38732b,https://www.snap.com/political-ads/asset/9306f0d99031a09d821c89331ebb92c0dc142acdd681213d714c5723e09189d4?mediaType=png,GBP,34,15056,1-Feb-2021,14-Feb-2021,34,13,15056
e45e8a7dfb309d11818f3c8a0c90053f87597842391fb190700c5f015250944e,https://www.snap.com/political-ads/asset/f6beb86e1bf64de629d6f66d2c8746d3ce16807d35ae421628905e14dae0c1f2?mediaType=png,USD,34,6588,19-Jan-2021,2-Mar-2021,34,42,6588
d2eedb9e608f8472462649019855325b530f207f6fe0cbf8e6cb749fec353bb3,https://www.snap.com/political-ads/asset/16fab415dd84122c868c2fc8f8e9e59f0f7e3f7359948a204cc6285f5ffc6ab7?mediaType=png,USD,34,3082,28-Jan-2021,2-Mar-2021,34,33,3082
2ae86d093f2dca016cf845401227edfd0480ef7d17db1781c37f800d1f22bc37,https://www.snap.com/political-ads/asset/df8511e295f60e7be2c866c186fbd97aa85db96c452081027875b743eded7e67?mediaType=mp4,USD,34,8207,22-Jan-2021,7-Feb-2021,34,16,8207
8486c3578e9bdcbc89b665b093efb088d0efa55b2d8092e491123178b9173ec8,https://www.snap.com/political-ads/asset/bc4d17c9f787340a6c8131a1102aa22d73c6e7f42d954f6188cf8b8246660b38?mediaType=png,USD,34,4012,19-Jan-2021,2-Mar-2021,34,42,4012
2373bbefe2807445396dc0e920e1d7ef147c10ecd0d118dc06869af49da1b82b,https://www.snap.com/political-ads/asset/bc4d17c9f787340a6c8131a1102aa22d73c6e7f42d954f6188cf8b8246660b38?mediaType=png,USD,34,4722,22-Jan-2021,2-Mar-2021,34,39,4722
4f226ac60c087a42c955a7b1fb8081be70a1330bb53da2ac9bdbefb67de67657,https://www.snap.com/political-ads/asset/d01400541c5549bec18628ff8d4e23221f24b978bf1f5ceb0d4235ad6c5124f1?mediaType=mp4,USD,33,2992,11-Feb-2021,2-Mar-2021,33,19,2992
8de552286de2fbf1c9b3f42b7a6a8c0df352db23743aab4026eb73dfb5e89e05,https://www.snap.com/political-ads/asset/037f3b61a3b582f8cbd99c4232a785e55359d32b8fd6a13a3e0123e12b3e386e?mediaType=png,USD,33,4967,22-Jan-2021,2-Mar-2021,33,39,4967
aa41e5c57a54974c4be589ffb77cf9c9fc1b6129306c28c3d76c3e7ecd61084c,https://www.snap.com/political-ads/asset/b73b761a7686b62575310790f3970c30037fb2042013e2297542023e5b5d0083?mediaType=png,GBP,33,18252,1-Mar-2021,15-Mar-2021,33,14,18252
cc49b303cda435ed78ecd51295e6d187c1cc9acb6beeedd945bb826a448f5601,https://www.snap.com/political-ads/asset/539884f6bdb47666865924bdf81a1c39f40a43f2e077d266d96645ab1fe054d9?mediaType=png,USD,33,3189,11-Feb-2021,2-Mar-2021,33,19,3189
e418ad6fd2d0f992644ed9d93f69fce2ce86e02c5212d74b408a289659225155,https://www.snap.com/political-ads/asset/af04ba95ec2b9d130ac93d5579c6615a87ec76eef5136ac03a274e9763e62111?mediaType=jpeg,GBP,32,33787,5-Feb-2021,30-Mar-2021,32,53,33787
